paperID,author1,author2,affiliation1,affiliation2,location,year
195,Rommel P. Feria,Rowena C. Solamo,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
195,Rommel P. Feria,Paulo Noel G. Paje,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
195,Ariel S. Betan,Annette G. Lagman,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
195,Ariel S. Betan,Rowena C. Solamo,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
195,Ariel S. Betan,Paulo Noel G. Paje,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
195,Annette G. Lagman,Rowena C. Solamo,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
195,Annette G. Lagman,Paulo Noel G. Paje,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
195,Rowena C. Solamo,Paulo Noel G. Paje,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
196,Jeffrey A. Aborot,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Richelle Ann B. Juayong,Francis George C. Cabarle,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Kelvin C. Buño,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Henry N. Adorna,Francis George C. Cabarle,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Kelvin C. Buño,Francis George C. Cabarle,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Kelvin C. Buño,Francis George C. Cabarle,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Kelvin C. Buño,Francis George C. Cabarle,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
198,Kelvin C. Buño,Francis George C. Cabarle,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2015
200,Marjo-Anne B. Acob,Jean O. Loyola,University of the Philippines - Los Baños,University of the Philippines - Los Baños,local,2014
202,Sherlyne L. Francia,Denise Alyssa A. Francisco,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2014
202,Sherlyne L. Francia,Richelle Ann B. Juayong,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2014
202,Sherlyne L. Francia,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2014
202,Denise Alyssa A. Francisco,Richelle Ann B. Juayong,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2014
202,Denise Alyssa A. Francisco,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2014
202,Richelle Ann B. Juayong,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2014
203,Gabriel Alberto A. Sanchez,Proceso Fernandez Jr.,Ateneo de Manila University,Ateneo de Manila University,local,2014
203,Gabriel Alberto A. Sanchez,John Paul C. Vergara,Ateneo de Manila University,Ateneo de Manila University,local,2014
203,Proceso Fernandez Jr.,John Paul C. Vergara,Ateneo de Manila University,Ateneo de Manila University,local,2014
204,Rodolfo Raga Jr,Jennifer D. Raga,Jose Rizal University,University of the Philippines - Los Baños,local,2014
205,Ethel Ong,Jasmine Irene Ng,De La Salle University,De La Salle University,local,2014
206,Harriet Angelie A. Gonzales,Kurt Junshean P. Espinosa,University of the Philippines - Cebu,University of the Philippines - Cebu,local,2014
207,Oliver Isaac L. Chan,Patrick Joseph M. Sadornas,De La Salle University,De La Salle University,local,2014
207,Oliver Isaac L. Chan,Rafael A. Cabredo,De La Salle University,De La Salle University,local,2014
207,Oliver Isaac L. Chan,Charibeth Cheng,De La Salle University,De La Salle University,local,2014
207,Patrick Joseph M. Sadornas,Rafael A. Cabredo,De La Salle University,De La Salle University,local,2014
207,Patrick Joseph M. Sadornas,Charibeth Cheng,De La Salle University,De La Salle University,local,2014
207,Rafael A. Cabredo,Charibeth Cheng,De La Salle University,De La Salle University,local,2014
208,Lemuel John Beduya,Kurt Junshean P. Espinosa,University of the Philippines - Cebu,University of the Philippines - Cebu,local,2014
209,Rancelli Jane Roxas,Dollen Lour Huang,De La Salle University,De La Salle University,local,2014
209,Rancelli Jane Roxas,Bruce Elmer Peralta,De La Salle University,De La Salle University,local,2014
209,Rancelli Jane Roxas,Sahnir Yap,De La Salle University,De La Salle University,local,2014
209,Rancelli Jane Roxas,Ethel Ong,De La Salle University,De La Salle University,local,2014
209,Dollen Lour Huang,Bruce Elmer Peralta,De La Salle University,De La Salle University,local,2014
209,Dollen Lour Huang,Sahnir Yap,De La Salle University,De La Salle University,local,2014
209,Dollen Lour Huang,Ethel Ong,De La Salle University,De La Salle University,local,2014
209,Bruce Elmer Peralta,Sahnir Yap,De La Salle University,De La Salle University,local,2014
209,Bruce Elmer Peralta,Ethel Ong,De La Salle University,De La Salle University,local,2014
209,Sahnir Yap,Ethel Ong,De La Salle University,De La Salle University,local,2014
210,Anne Grace H. Peralta,Layton Jan M. Tee,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2014
211,Tod Allman,Stephen Beale,Graduate Institute of Applied Linguistics,University of Maryland,local,2014
211,Tod Allman,Richard Denton,Graduate Institute of Applied Linguistics,Dartmouth College,local,2014
211,Stephen Beale,Richard Denton,University of Maryland,Dartmouth College,local,2014
2-s2.0-85045563943,Kelvin C. Buño,Francis George C. Cabarle,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85045563943,Kelvin C. Buño,Marj Darrel Calabia,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85045563943,Kelvin C. Buño,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85045563943,Francis George C. Cabarle,Marj Darrel Calabia,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85045563943,Francis George C. Cabarle,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85045563943,Marj Darrel Calabia,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-84995784254,Richelle Ann B. Juayong,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85045991739,Melchizedek I. Alipio,Nestor Michael C. Tiglao,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85046751690,Jes Tanchuling,Rizalinda L. De Leon,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047901800,Angelyn Lao,Geoffrey A. Solano,De La Salle University,University of the Philippines - Diliman,international,2018
2-s2.0-85047857450,Neil Patrick Brillantes,Haram Kim,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047857450,Neil Patrick Brillantes,Rommel P. Feria,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047857450,Neil Patrick Brillantes,Ma Rowena C. Solamo,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047857450,Neil Patrick Brillantes,Ligaya Leah Lara-Figueroa,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047857450,Haram Kim,Rommel P. Feria,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047857450,Haram Kim,Ma Rowena C. Solamo,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047857450,Haram Kim,Ligaya Leah Lara-Figueroa,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047857450,Rommel P. Feria,Ma Rowena C. Solamo,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047857450,Rommel P. Feria,Ligaya Leah Lara-Figueroa,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047857450,Ma Rowena C. Solamo,Ligaya Leah Lara-Figueroa,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047880514,Paolo M. Ejercito,Kristine Gayle E. Nebrija,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047880514,Paolo M. Ejercito,Rommel P. Feria,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047880514,Paolo M. Ejercito,Ligaya Leah Lara-Figueroa,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047880514,Kristine Gayle E. Nebrija,Rommel P. Feria,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047880514,Kristine Gayle E. Nebrija,Ligaya Leah Lara-Figueroa,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047880514,Rommel P. Feria,Ligaya Leah Lara-Figueroa,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047850246,Paolo M. Ejercito,Kristine Gayle E. Nebrija,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047850246,Paolo M. Ejercito,Rommel P. Feria,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047850246,Paolo M. Ejercito,Ligaya Leah Lara-Figueroa,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047850246,Kristine Gayle E. Nebrija,Rommel P. Feria,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047850246,Kristine Gayle E. Nebrija,Ligaya Leah Lara-Figueroa,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047850246,Rommel P. Feria,Ligaya Leah Lara-Figueroa,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85043985220,Karl Y. Kue,Gil C. Claudio,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85043392946,Jason Maximino C. Ongpeng,Andres Winston C. Oreta,De La Salle University,De La Salle University,international,2018
2-s2.0-85042548688,Julie Ann Salido,Conrado Ruiz,De La Salle University,De La Salle University,international,2018
2-s2.0-85040022890,Verdad C. Agulto,Allan Christopher C. Yago,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85040022890,Verdad C. Agulto,Roland V. Sarmago,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85040022890,Allan Christopher C. Yago,Roland V. Sarmago,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85046301158,Calvin Artemies G. Hilario,Joel Joseph S. Marciano,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85041211027,Jason Maximino C. Ongpeng,Andres Winston C. Oreta,De La Salle University,De La Salle University,international,2018
2-s2.0-85047313749,Irvin Van Bolo,Tristan Paul Espera,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047313749,Irvin Van Bolo,Ramon Vicente Marquez,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047313749,Irvin Van Bolo,Charleston Dale M. Ambatali,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047313749,Irvin Van Bolo,Neil Irwin Bernardo,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047313749,Tristan Paul Espera,Ramon Vicente Marquez,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047313749,Tristan Paul Espera,Charleston Dale M. Ambatali,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047313749,Tristan Paul Espera,Neil Irwin Bernardo,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047313749,Ramon Vicente Marquez,Charleston Dale M. Ambatali,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047313749,Ramon Vicente Marquez,Neil Irwin Bernardo,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047313749,Charleston Dale M. Ambatali,Neil Irwin Bernardo,University of the Philippines - Diliman,University of the Philippines - Diliman,international,2018
2-s2.0-85047777137,Jo Ann V. Magsumbol,Gerard Kevin B. Cagatan,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777137,Jo Ann V. Magsumbol,Laurence A. Gan Lim,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777137,Jo Ann V. Magsumbol,Elmer P. Dadios,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777137,Gerard Kevin B. Cagatan,Laurence A. Gan Lim,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777137,Gerard Kevin B. Cagatan,Elmer P. Dadios,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777137,Laurence A. Gan Lim,Elmer P. Dadios,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Jimwell L. Soliman,Nino Rigo Emil G. Lim,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Jimwell L. Soliman,John Patrick D. Mercado,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Jimwell L. Soliman,Muhaimin Rex C. Lagurin,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Jimwell L. Soliman,Charles B. Felix,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Jimwell L. Soliman,Aristotle T. Ubando,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Jimwell L. Soliman,Alvin B. Culaba,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Nino Rigo Emil G. Lim,John Patrick D. Mercado,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Nino Rigo Emil G. Lim,Muhaimin Rex C. Lagurin,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Nino Rigo Emil G. Lim,Charles B. Felix,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Nino Rigo Emil G. Lim,Aristotle T. Ubando,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Nino Rigo Emil G. Lim,Alvin B. Culaba,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,John Patrick D. Mercado,Muhaimin Rex C. Lagurin,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,John Patrick D. Mercado,Charles B. Felix,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,John Patrick D. Mercado,Aristotle T. Ubando,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,John Patrick D. Mercado,Alvin B. Culaba,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Muhaimin Rex C. Lagurin,Charles B. Felix,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Muhaimin Rex C. Lagurin,Aristotle T. Ubando,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Muhaimin Rex C. Lagurin,Alvin B. Culaba,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Charles B. Felix,Aristotle T. Ubando,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Charles B. Felix,Alvin B. Culaba,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773692,Aristotle T. Ubando,Alvin B. Culaba,De La Salle University,De La Salle University,international,2018
2-s2.0-85047732654,Gerard Kevin B. Cagatan,Jo Ann V. Magsumbol,De La Salle University,De La Salle University,international,2018
2-s2.0-85047732654,Gerard Kevin B. Cagatan,Renann G. Baldovino,De La Salle University,De La Salle University,international,2018
2-s2.0-85047732654,Gerard Kevin B. Cagatan,Edwin Sybingco,De La Salle University,De La Salle University,international,2018
2-s2.0-85047732654,Gerard Kevin B. Cagatan,Elmer P. Dadios,De La Salle University,De La Salle University,international,2018
2-s2.0-85047732654,Jo Ann V. Magsumbol,Renann G. Baldovino,De La Salle University,De La Salle University,international,2018
2-s2.0-85047732654,Jo Ann V. Magsumbol,Edwin Sybingco,De La Salle University,De La Salle University,international,2018
2-s2.0-85047732654,Jo Ann V. Magsumbol,Elmer P. Dadios,De La Salle University,De La Salle University,international,2018
2-s2.0-85047732654,Renann G. Baldovino,Edwin Sybingco,De La Salle University,De La Salle University,international,2018
2-s2.0-85047732654,Renann G. Baldovino,Elmer P. Dadios,De La Salle University,De La Salle University,international,2018
2-s2.0-85047732654,Edwin Sybingco,Elmer P. Dadios,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Junlae Cheong,Rohit P. Nihalani,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Junlae Cheong,Noel B. Paulino,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Junlae Cheong,Ryback Tyrone G. Po,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Junlae Cheong,Argel A. Bandala,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Junlae Cheong,Jay Robert B. Del Rosario,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Rohit P. Nihalani,Noel B. Paulino,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Rohit P. Nihalani,Ryback Tyrone G. Po,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Rohit P. Nihalani,Argel A. Bandala,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Rohit P. Nihalani,Jay Robert B. Del Rosario,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Noel B. Paulino,Ryback Tyrone G. Po,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Noel B. Paulino,Argel A. Bandala,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Noel B. Paulino,Jay Robert B. Del Rosario,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Ryback Tyrone G. Po,Argel A. Bandala,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Ryback Tyrone G. Po,Jay Robert B. Del Rosario,De La Salle University,De La Salle University,international,2018
2-s2.0-85047818904,Argel A. Bandala,Jay Robert B. Del Rosario,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Engr Arvin H. Fernando,Argel A. Bandala,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Engr Arvin H. Fernando,Laurence A. Gan Lim,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Engr Arvin H. Fernando,Archie B. Maglaya,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Engr Arvin H. Fernando,Nadine Adellia A. Ledesma,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Engr Arvin H. Fernando,Ryan Rhay P. Vicerra,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Engr Arvin H. Fernando,Engr Jeremias Gonzaga,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Argel A. Bandala,Laurence A. Gan Lim,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Argel A. Bandala,Archie B. Maglaya,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Argel A. Bandala,Nadine Adellia A. Ledesma,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Argel A. Bandala,Ryan Rhay P. Vicerra,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Argel A. Bandala,Engr Jeremias Gonzaga,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Laurence A. Gan Lim,Archie B. Maglaya,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Laurence A. Gan Lim,Nadine Adellia A. Ledesma,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Laurence A. Gan Lim,Ryan Rhay P. Vicerra,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Laurence A. Gan Lim,Engr Jeremias Gonzaga,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Archie B. Maglaya,Nadine Adellia A. Ledesma,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Archie B. Maglaya,Ryan Rhay P. Vicerra,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Archie B. Maglaya,Engr Jeremias Gonzaga,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Nadine Adellia A. Ledesma,Ryan Rhay P. Vicerra,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Nadine Adellia A. Ledesma,Engr Jeremias Gonzaga,De La Salle University,De La Salle University,international,2018
2-s2.0-85047773384,Ryan Rhay P. Vicerra,Engr Jeremias Gonzaga,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Kyle Darryl T. Aguilar,Aristotle T. Ubando,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Kyle Darryl T. Aguilar,Alvin B. Culaba,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Kyle Darryl T. Aguilar,Kathleen B. Aviso,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Kyle Darryl T. Aguilar,Raymond R. Tan,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Kyle Darryl T. Aguilar,Anthony Shun Fung Chiu,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Aristotle T. Ubando,Alvin B. Culaba,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Aristotle T. Ubando,Kathleen B. Aviso,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Aristotle T. Ubando,Raymond R. Tan,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Aristotle T. Ubando,Anthony Shun Fung Chiu,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Alvin B. Culaba,Kathleen B. Aviso,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Alvin B. Culaba,Raymond R. Tan,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Alvin B. Culaba,Anthony Shun Fung Chiu,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Kathleen B. Aviso,Raymond R. Tan,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Kathleen B. Aviso,Anthony Shun Fung Chiu,De La Salle University,De La Salle University,international,2018
2-s2.0-85047777167,Raymond R. Tan,Anthony Shun Fung Chiu,De La Salle University,De La Salle University,international,2018
2-s2.0-85047764550,Neil Stephen Lopez,Jeremias A. Gonzaga,De La Salle University,De La Salle University,international,2018
2-s2.0-85047764550,Neil Stephen Lopez,Laurence A. Gan Lim,De La Salle University,De La Salle University,international,2018
2-s2.0-85047764550,Jeremias A. Gonzaga,Laurence A. Gan Lim,De La Salle University,De La Salle University,international,2018
2-s2.0-85047749341,Aristotle T. Ubando,Jeremias A. Gonzaga,De La Salle University,De La Salle University,international,2018
2-s2.0-85047749341,Aristotle T. Ubando,Ivan Henderson V. Gue,De La Salle University,De La Salle University,international,2018
2-s2.0-85047749341,Aristotle T. Ubando,Jose Bienvenido Manuel M. Biona,De La Salle University,De La Salle University,international,2018
2-s2.0-85047749341,Jeremias A. Gonzaga,Ivan Henderson V. Gue,De La Salle University,De La Salle University,international,2018
2-s2.0-85047749341,Jeremias A. Gonzaga,Jose Bienvenido Manuel M. Biona,De La Salle University,De La Salle University,international,2018
2-s2.0-85047749341,Ivan Henderson V. Gue,Jose Bienvenido Manuel M. Biona,De La Salle University,De La Salle University,international,2018
2-s2.0-85047782134,Aaron Don M. Africa,Jeremy Czar Christian A. Aguilar,De La Salle University,De La Salle University,international,2018
2-s2.0-85047782134,Aaron Don M. Africa,Charles Martin S. Lim,De La Salle University,De La Salle University,international,2018
2-s2.0-85047782134,Aaron Don M. Africa,Paulo Arnel A. Pacheco,De La Salle University,De La Salle University,international,2018
2-s2.0-85047782134,Aaron Don M. Africa,Steven Edward C. Rodrin,De La Salle University,De La Salle University,international,2018
2-s2.0-85047782134,Jeremy Czar Christian A. Aguilar,Charles Martin S. Lim,De La Salle University,De La Salle University,international,2018
2-s2.0-85047782134,Jeremy Czar Christian A. Aguilar,Paulo Arnel A. Pacheco,De La Salle University,De La Salle University,international,2018
2-s2.0-85047782134,Jeremy Czar Christian A. Aguilar,Steven Edward C. Rodrin,De La Salle University,De La Salle University,international,2018
2-s2.0-85047782134,Charles Martin S. Lim,Paulo Arnel A. Pacheco,De La Salle University,De La Salle University,international,2018
2-s2.0-85047782134,Charles Martin S. Lim,Steven Edward C. Rodrin,De La Salle University,De La Salle University,international,2018
2-s2.0-85047782134,Paulo Arnel A. Pacheco,Steven Edward C. Rodrin,De La Salle University,De La Salle University,international,2018
2-s2.0-85047822441,Joenel G. Galupino,Lessandro Estelito O. Garciano,De La Salle University,De La Salle University,international,2018
